timestamp,elapsed_s,cpu_pct,mem_used_gb,mem_avail_gb,dm_proc_count,dm_total_rss_gb,dm_max_rss_gb,controller_alive
2026-05-16T01:54:00Z,23850.8,10.2,103.38,88.62,5,14.11,5.77,1
2026-05-16T01:54:05Z,23855.8,10.8,103.38,88.62,5,14.11,5.77,1
2026-05-16T01:54:10Z,23860.8,9.6,103.38,88.62,5,14.11,5.77,1
2026-05-16T01:54:15Z,23865.8,9.8,103.36,88.64,5,14.11,5.77,1
2026-05-16T01:54:20Z,23870.9,9.9,103.29,88.71,5,14.11,5.77,1
2026-05-16T01:54:25Z,23875.9,9.6,103.31,88.69,5,14.11,5.77,1
2026-05-16T01:54:30Z,23880.9,10.3,103.32,88.68,5,14.11,5.77,1
2026-05-16T01:54:35Z,23886.0,9.6,103.32,88.68,5,14.11,5.77,1
2026-05-16T01:54:40Z,23891.0,9.5,103.31,88.69,5,14.11,5.77,1
2026-05-16T01:54:45Z,23896.0,9.6,103.31,88.69,5,14.11,5.77,1
2026-05-16T01:54:50Z,23901.1,10.2,103.31,88.69,5,14.11,5.77,1
2026-05-16T01:54:55Z,23906.1,9.5,103.31,88.69,5,14.11,5.77,1
2026-05-16T01:55:00Z,23911.1,10.7,103.35,88.65,5,14.11,5.77,1
2026-05-16T01:55:05Z,23916.2,10.5,103.32,88.68,5,14.11,5.77,1
2026-05-16T01:55:10Z,23921.2,12.0,103.32,88.68,5,14.11,5.77,1
2026-05-16T01:55:15Z,23926.2,9.4,103.32,88.68,5,14.11,5.77,1
2026-05-16T01:55:20Z,23931.2,9.7,103.31,88.69,5,14.11,5.77,1
2026-05-16T01:55:25Z,23936.3,10.7,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:55:31Z,23941.3,10.0,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:55:36Z,23946.3,11.7,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:55:41Z,23951.4,9.5,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:55:46Z,23956.4,9.1,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:55:51Z,23961.5,9.4,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:55:56Z,23966.5,9.5,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:56:01Z,23971.5,10.9,103.37,88.63,5,14.11,5.77,1
2026-05-16T01:56:06Z,23976.5,9.9,103.34,88.66,5,14.11,5.77,1
2026-05-16T01:56:11Z,23981.6,9.3,103.34,88.66,5,14.11,5.77,1
2026-05-16T01:56:16Z,23986.6,9.1,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:56:21Z,23991.6,9.4,103.31,88.69,5,14.11,5.77,1
2026-05-16T01:56:26Z,23996.7,9.2,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:56:31Z,24001.7,9.5,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:56:36Z,24006.7,9.2,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:56:41Z,24011.8,9.6,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:56:46Z,24016.8,9.6,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:56:51Z,24021.8,9.5,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:56:56Z,24026.9,9.0,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:57:01Z,24031.9,10.2,103.36,88.64,5,14.11,5.77,1
2026-05-16T01:57:06Z,24036.9,9.9,103.34,88.66,5,14.11,5.77,1
2026-05-16T01:57:11Z,24042.0,9.3,103.34,88.66,5,14.11,5.77,1
2026-05-16T01:57:16Z,24047.0,9.5,103.34,88.66,5,14.11,5.77,1
2026-05-16T01:57:21Z,24052.0,10.0,103.32,88.68,5,14.11,5.77,1
2026-05-16T01:57:26Z,24057.1,9.8,103.34,88.66,5,14.11,5.77,1
2026-05-16T01:57:31Z,24062.1,11.2,103.38,88.62,5,14.11,5.77,1
2026-05-16T01:57:36Z,24067.2,9.8,103.37,88.63,5,14.11,5.77,1
2026-05-16T01:57:41Z,24072.2,9.6,103.36,88.64,5,14.11,5.77,1
2026-05-16T01:57:46Z,24077.2,11.4,103.44,88.56,5,14.11,5.77,1
2026-05-16T01:57:51Z,24082.3,10.1,103.41,88.59,5,14.11,5.77,1
2026-05-16T01:57:56Z,24087.3,10.0,103.40,88.60,5,14.11,5.77,1
2026-05-16T01:58:02Z,24092.3,10.7,103.48,88.52,5,14.11,5.77,1
2026-05-16T01:58:07Z,24097.4,10.5,103.50,88.50,5,14.11,5.77,1
2026-05-16T01:58:12Z,24102.4,10.0,103.50,88.50,5,14.11,5.77,1
2026-05-16T01:58:17Z,24107.4,9.5,103.50,88.50,5,14.11,5.77,1
2026-05-16T01:58:22Z,24112.5,9.8,103.48,88.52,5,14.11,5.77,1
2026-05-16T01:58:27Z,24117.5,10.0,103.49,88.51,5,14.11,5.77,1
2026-05-16T01:58:32Z,24122.5,9.9,103.46,88.54,5,14.11,5.77,1
2026-05-16T01:58:37Z,24127.6,9.9,103.47,88.53,5,14.11,5.77,1
2026-05-16T01:58:42Z,24132.6,10.0,103.46,88.54,5,14.11,5.77,1
2026-05-16T01:58:47Z,24137.6,10.5,103.44,88.56,5,14.11,5.77,1
2026-05-16T01:58:52Z,24142.7,10.0,103.44,88.56,5,14.11,5.77,1
2026-05-16T01:58:57Z,24147.7,9.9,103.43,88.57,5,14.11,5.77,1
2026-05-16T01:59:02Z,24152.7,10.3,103.45,88.55,5,14.11,5.77,1
2026-05-16T01:59:07Z,24157.8,9.6,103.36,88.64,5,14.11,5.77,1
2026-05-16T01:59:12Z,24162.8,9.6,103.35,88.65,5,14.11,5.77,1
2026-05-16T01:59:17Z,24167.8,9.6,103.33,88.67,5,14.11,5.77,1
2026-05-16T01:59:22Z,24172.9,9.8,103.35,88.65,5,14.11,5.77,1
2026-05-16T01:59:27Z,24177.9,9.6,103.38,88.62,5,14.11,5.77,1
2026-05-16T01:59:32Z,24182.9,10.8,103.39,88.61,5,14.11,5.77,1
2026-05-16T01:59:37Z,24188.0,10.5,103.39,88.61,5,14.11,5.77,1
2026-05-16T01:59:42Z,24193.0,9.7,103.39,88.61,5,14.11,5.77,1
2026-05-16T01:59:47Z,24198.0,9.5,103.38,88.62,5,14.11,5.77,1
2026-05-16T01:59:52Z,24203.1,9.8,103.38,88.62,5,14.11,5.77,1
2026-05-16T01:59:57Z,24208.1,9.7,103.38,88.62,5,14.11,5.77,1
2026-05-16T02:00:02Z,24213.1,10.9,103.41,88.59,5,14.11,5.77,1
2026-05-16T02:00:07Z,24218.2,11.1,103.39,88.61,5,14.11,5.77,1
2026-05-16T02:00:12Z,24223.2,13.7,103.38,88.62,5,14.11,5.77,1
2026-05-16T02:00:17Z,24228.2,10.2,103.35,88.65,5,14.11,5.77,1
2026-05-16T02:00:22Z,24233.3,10.6,103.37,88.63,5,14.11,5.77,1
2026-05-16T02:00:27Z,24238.3,10.6,103.40,88.60,5,14.11,5.77,1
2026-05-16T02:00:33Z,24243.3,9.5,103.40,88.60,5,14.11,5.77,1
2026-05-16T02:00:38Z,24248.4,9.6,103.40,88.60,5,14.11,5.77,1
2026-05-16T02:00:43Z,24253.4,9.3,103.39,88.61,5,14.11,5.77,1
2026-05-16T02:00:48Z,24258.4,9.4,103.38,88.62,5,14.11,5.77,1
2026-05-16T02:00:53Z,24263.5,9.7,103.38,88.62,5,14.11,5.77,1
2026-05-16T02:00:58Z,24268.5,10.5,103.38,88.62,5,14.11,5.77,1
2026-05-16T02:01:03Z,24273.5,10.4,103.40,88.60,5,14.11,5.77,1
2026-05-16T02:01:08Z,24278.6,10.3,103.39,88.61,5,14.11,5.77,1
2026-05-16T02:01:13Z,24283.6,9.7,103.39,88.61,5,14.11,5.77,1
2026-05-16T02:01:18Z,24288.6,9.6,103.36,88.64,5,14.11,5.77,1
2026-05-16T02:01:23Z,24293.7,9.8,103.37,88.63,5,14.11,5.77,1
2026-05-16T02:01:28Z,24298.7,10.0,103.39,88.61,5,14.11,5.77,1
2026-05-16T02:01:33Z,24303.7,9.4,103.39,88.61,5,14.11,5.77,1
2026-05-16T02:01:38Z,24308.8,16.7,103.42,88.58,5,14.11,5.77,1
2026-05-16T02:01:43Z,24313.8,14.2,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:01:48Z,24318.8,20.7,103.56,88.44,5,14.11,5.77,1
2026-05-16T02:01:53Z,24323.9,19.0,103.54,88.46,5,14.11,5.77,1
2026-05-16T02:01:58Z,24328.9,18.1,103.53,88.47,5,14.11,5.77,1
2026-05-16T02:02:03Z,24333.9,15.8,103.55,88.45,5,14.11,5.77,1
2026-05-16T02:02:08Z,24339.0,10.9,103.43,88.57,5,14.11,5.77,1
2026-05-16T02:02:13Z,24344.0,9.7,103.43,88.57,5,14.11,5.77,1
2026-05-16T02:02:18Z,24349.0,9.9,103.42,88.58,5,14.11,5.77,1
2026-05-16T02:02:23Z,24354.1,9.3,103.42,88.58,5,14.11,5.77,1
2026-05-16T02:02:28Z,24359.1,10.0,103.44,88.56,5,14.11,5.77,1
2026-05-16T02:02:33Z,24364.1,10.5,103.44,88.56,5,14.11,5.77,1
2026-05-16T02:02:38Z,24369.2,10.0,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:02:43Z,24374.2,11.2,103.51,88.49,5,14.11,5.77,1
2026-05-16T02:02:48Z,24379.2,10.3,103.51,88.49,5,14.11,5.77,1
2026-05-16T02:02:53Z,24384.3,9.8,103.51,88.49,5,14.11,5.77,1
2026-05-16T02:02:58Z,24389.3,10.3,103.51,88.49,5,14.11,5.77,1
2026-05-16T02:03:04Z,24394.3,13.0,103.57,88.43,5,14.11,5.77,1
2026-05-16T02:03:09Z,24399.4,10.0,103.57,88.43,5,14.11,5.77,1
2026-05-16T02:03:14Z,24404.4,9.6,103.56,88.44,5,14.11,5.77,1
2026-05-16T02:03:19Z,24409.4,11.0,103.54,88.46,5,14.11,5.77,1
2026-05-16T02:03:24Z,24414.5,9.7,103.56,88.44,5,14.11,5.77,1
2026-05-16T02:03:29Z,24419.5,10.7,103.56,88.44,5,14.11,5.77,1
2026-05-16T02:03:34Z,24424.5,9.9,103.56,88.44,5,14.11,5.77,1
2026-05-16T02:03:39Z,24429.6,9.4,103.55,88.45,5,14.11,5.77,1
2026-05-16T02:03:44Z,24434.6,9.7,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:03:49Z,24439.7,11.1,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:03:54Z,24444.7,10.1,103.49,88.51,5,14.11,5.77,1
2026-05-16T02:03:59Z,24449.7,10.2,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:04:04Z,24454.8,10.9,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:04:09Z,24459.8,9.9,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:04:14Z,24464.8,9.3,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:04:19Z,24469.9,10.0,103.43,88.57,5,14.11,5.77,1
2026-05-16T02:04:24Z,24474.9,9.3,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:04:29Z,24479.9,9.8,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:04:34Z,24485.0,9.7,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:04:39Z,24490.0,9.6,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:04:44Z,24495.0,9.9,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:04:49Z,24500.1,10.1,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:04:54Z,24505.1,9.6,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:04:59Z,24510.1,9.7,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:05:04Z,24515.2,10.7,103.48,88.52,5,14.11,5.77,1
2026-05-16T02:05:09Z,24520.2,9.7,103.48,88.52,5,14.11,5.77,1
2026-05-16T02:05:14Z,24525.2,10.0,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:05:19Z,24530.3,9.5,103.44,88.56,5,14.11,5.77,1
2026-05-16T02:05:24Z,24535.3,10.1,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:05:30Z,24540.3,10.9,103.51,88.49,5,14.11,5.77,1
2026-05-16T02:05:35Z,24545.4,11.9,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:05:40Z,24550.4,9.7,103.49,88.51,5,14.11,5.77,1
2026-05-16T02:05:45Z,24555.4,9.2,103.49,88.51,5,14.11,5.77,1
2026-05-16T02:05:50Z,24560.5,9.7,103.49,88.51,5,14.11,5.77,1
2026-05-16T02:05:55Z,24565.5,9.7,103.49,88.51,5,14.11,5.77,1
2026-05-16T02:06:00Z,24570.5,10.9,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:06:05Z,24575.6,10.9,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:06:10Z,24580.6,9.5,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:06:15Z,24585.6,9.6,103.49,88.51,5,14.11,5.77,1
2026-05-16T02:06:20Z,24590.7,10.1,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:06:25Z,24595.7,10.5,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:06:30Z,24600.7,10.4,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:06:35Z,24605.8,11.5,103.55,88.45,5,14.11,5.77,1
2026-05-16T02:06:40Z,24610.8,11.0,103.55,88.45,5,14.11,5.77,1
2026-05-16T02:06:45Z,24615.8,10.1,103.54,88.46,5,14.11,5.77,1
2026-05-16T02:06:50Z,24620.8,12.0,103.54,88.46,5,14.11,5.77,1
2026-05-16T02:06:55Z,24625.9,11.9,103.54,88.46,5,14.11,5.77,1
2026-05-16T02:07:00Z,24630.9,10.8,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:07:05Z,24635.9,11.9,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:07:10Z,24640.9,11.4,103.48,88.52,5,14.11,5.77,1
2026-05-16T02:07:15Z,24645.9,10.4,103.53,88.47,5,14.11,5.77,1
2026-05-16T02:07:20Z,24651.0,10.0,103.52,88.48,5,14.11,5.77,1
2026-05-16T02:07:25Z,24656.0,13.2,103.52,88.48,5,14.11,5.77,1
2026-05-16T02:07:30Z,24661.0,16.0,103.06,88.94,5,14.11,5.77,1
2026-05-16T02:07:35Z,24666.0,10.4,103.05,88.95,5,14.11,5.77,1
2026-05-16T02:07:40Z,24671.1,10.1,103.06,88.94,5,14.11,5.77,1
2026-05-16T02:07:45Z,24676.1,10.1,103.07,88.93,5,14.11,5.77,1
2026-05-16T02:07:50Z,24681.2,10.5,103.10,88.90,5,14.11,5.77,1
2026-05-16T02:07:55Z,24686.2,10.7,103.17,88.83,5,14.11,5.77,1
2026-05-16T02:08:00Z,24691.2,10.9,103.25,88.75,5,14.11,5.77,1
2026-05-16T02:08:05Z,24696.2,10.6,103.38,88.62,5,14.11,5.77,1
2026-05-16T02:08:10Z,24701.3,11.2,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:08:15Z,24706.3,11.3,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:08:21Z,24711.4,10.5,103.45,88.55,5,14.11,5.77,1
2026-05-16T02:08:26Z,24716.4,10.8,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:08:31Z,24721.4,10.2,103.45,88.55,5,14.11,5.77,1
2026-05-16T02:08:36Z,24726.4,11.8,103.44,88.56,5,14.11,5.77,1
2026-05-16T02:08:41Z,24731.5,11.5,103.42,88.58,5,14.11,5.77,1
2026-05-16T02:08:46Z,24736.5,10.8,103.41,88.59,5,14.11,5.77,1
2026-05-16T02:08:51Z,24741.5,12.0,103.38,88.62,5,14.11,5.77,1
2026-05-16T02:08:56Z,24746.5,11.4,103.32,88.68,5,14.11,5.77,1
2026-05-16T02:09:01Z,24751.6,12.4,103.34,88.66,5,14.11,5.77,1
2026-05-16T02:09:06Z,24756.6,11.5,103.26,88.74,5,14.11,5.77,1
2026-05-16T02:09:11Z,24761.6,11.6,103.20,88.80,5,14.11,5.77,1
2026-05-16T02:09:16Z,24766.7,11.1,103.19,88.81,5,14.11,5.77,1
2026-05-16T02:09:21Z,24771.7,9.9,103.17,88.83,5,14.11,5.77,1
2026-05-16T02:09:26Z,24776.7,9.3,103.17,88.83,5,14.11,5.77,1
2026-05-16T02:09:31Z,24781.8,10.9,103.17,88.83,5,14.11,5.77,1
2026-05-16T02:09:36Z,24786.8,9.7,103.17,88.83,5,14.11,5.77,1
2026-05-16T02:09:41Z,24791.8,9.7,103.16,88.84,5,14.11,5.77,1
2026-05-16T02:09:46Z,24796.9,10.2,103.17,88.83,5,14.11,5.77,1
2026-05-16T02:09:51Z,24801.9,10.0,103.17,88.83,5,14.11,5.77,1
2026-05-16T02:09:56Z,24806.9,9.8,103.18,88.82,5,14.11,5.77,1
2026-05-16T02:10:01Z,24812.0,11.0,103.21,88.79,5,14.11,5.77,1
2026-05-16T02:10:06Z,24817.0,10.2,103.20,88.80,5,14.11,5.77,1
2026-05-16T02:10:11Z,24822.0,10.0,103.22,88.78,5,14.11,5.77,1
2026-05-16T02:10:16Z,24827.1,9.6,103.21,88.79,5,14.11,5.77,1
2026-05-16T02:10:21Z,24832.1,9.6,103.18,88.82,5,14.11,5.77,1
2026-05-16T02:10:26Z,24837.1,9.9,103.21,88.79,5,14.11,5.77,1
2026-05-16T02:10:31Z,24842.2,9.8,103.21,88.79,5,14.11,5.77,1
2026-05-16T02:10:36Z,24847.2,9.6,103.22,88.78,5,14.11,5.77,1
2026-05-16T02:10:41Z,24852.2,10.0,103.21,88.79,5,14.11,5.77,1
2026-05-16T02:10:46Z,24857.3,9.6,103.21,88.79,5,14.11,5.77,1
2026-05-16T02:10:51Z,24862.3,10.0,103.19,88.81,5,14.11,5.77,1
2026-05-16T02:10:57Z,24867.3,10.0,103.19,88.81,5,14.11,5.77,1
2026-05-16T02:11:02Z,24872.4,10.1,103.20,88.80,5,14.11,5.77,1
2026-05-16T02:11:07Z,24877.4,9.4,103.19,88.81,5,14.11,5.77,1
2026-05-16T02:11:12Z,24882.4,10.9,103.21,88.79,5,14.11,5.77,1
2026-05-16T02:11:17Z,24887.5,11.2,103.20,88.80,5,14.11,5.77,1
2026-05-16T02:11:22Z,24892.5,10.9,103.18,88.82,5,14.11,5.77,1
2026-05-16T02:11:27Z,24897.5,12.5,103.26,88.74,5,14.11,5.77,1
2026-05-16T02:11:32Z,24902.5,11.1,103.24,88.76,5,14.11,5.77,1
2026-05-16T02:11:37Z,24907.6,11.8,103.25,88.75,5,14.11,5.77,1
2026-05-16T02:11:42Z,24912.6,11.4,103.27,88.73,5,14.11,5.77,1
2026-05-16T02:11:47Z,24917.6,11.1,103.27,88.73,5,14.11,5.77,1
2026-05-16T02:11:52Z,24922.7,10.9,103.27,88.73,5,14.11,5.77,1
2026-05-16T02:11:57Z,24927.7,11.9,103.28,88.72,5,14.11,5.77,1
2026-05-16T02:12:02Z,24932.7,11.1,103.32,88.68,5,14.11,5.77,1
2026-05-16T02:12:07Z,24937.8,10.2,103.32,88.68,5,14.11,5.77,1
2026-05-16T02:12:12Z,24942.8,10.1,103.32,88.68,5,14.11,5.77,1
2026-05-16T02:12:17Z,24947.8,9.4,103.28,88.72,5,14.11,5.77,1
2026-05-16T02:12:22Z,24952.9,10.0,103.28,88.72,5,14.11,5.77,1
2026-05-16T02:12:27Z,24957.9,10.0,103.30,88.70,5,14.11,5.77,1
2026-05-16T02:12:32Z,24962.9,10.1,103.26,88.74,5,14.11,5.77,1
2026-05-16T02:12:37Z,24968.0,9.4,103.25,88.75,5,14.11,5.77,1
2026-05-16T02:12:42Z,24973.0,9.9,103.25,88.75,5,14.11,5.77,1
2026-05-16T02:12:47Z,24978.0,10.7,103.25,88.75,5,14.11,5.77,1
2026-05-16T02:12:52Z,24983.1,9.7,103.25,88.75,5,14.11,5.77,1
2026-05-16T02:12:57Z,24988.1,10.4,103.25,88.75,5,14.11,5.77,1
2026-05-16T02:13:02Z,24993.1,10.8,103.29,88.71,5,14.11,5.77,1
2026-05-16T02:13:07Z,24998.2,10.4,103.40,88.60,5,14.11,5.77,1
2026-05-16T02:13:12Z,25003.2,9.7,103.39,88.61,5,14.11,5.77,1
2026-05-16T02:13:17Z,25008.2,9.4,103.36,88.64,5,14.11,5.77,1
2026-05-16T02:13:22Z,25013.3,9.5,103.37,88.63,5,14.11,5.77,1
2026-05-16T02:13:27Z,25018.3,10.0,103.42,88.58,5,14.11,5.77,1
2026-05-16T02:13:33Z,25023.3,9.7,103.42,88.58,5,14.11,5.77,1
2026-05-16T02:13:38Z,25028.4,9.6,103.41,88.59,5,14.11,5.77,1
2026-05-16T02:13:43Z,25033.4,10.1,103.41,88.59,5,14.11,5.77,1
2026-05-16T02:13:48Z,25038.4,10.7,103.37,88.63,5,14.11,5.77,1
2026-05-16T02:13:53Z,25043.5,11.7,103.48,88.52,5,14.11,5.77,1
2026-05-16T02:13:58Z,25048.5,10.7,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:14:03Z,25053.5,10.6,103.44,88.56,5,14.11,5.77,1
2026-05-16T02:14:08Z,25058.6,10.0,103.36,88.64,5,14.11,5.77,1
2026-05-16T02:14:13Z,25063.6,11.2,103.44,88.56,5,14.11,5.77,1
2026-05-16T02:14:18Z,25068.6,9.7,103.38,88.62,5,14.11,5.77,1
2026-05-16T02:14:23Z,25073.7,11.1,103.39,88.61,5,14.11,5.77,1
2026-05-16T02:14:28Z,25078.7,12.0,103.51,88.49,5,14.11,5.77,1
2026-05-16T02:14:33Z,25083.7,16.6,103.45,88.55,5,14.11,5.77,1
2026-05-16T02:14:38Z,25088.7,21.1,103.45,88.55,5,14.11,5.77,1
2026-05-16T02:14:43Z,25093.7,22.3,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:14:48Z,25098.8,21.1,103.43,88.57,5,14.11,5.77,1
2026-05-16T02:14:53Z,25103.8,21.6,103.38,88.62,5,14.11,5.77,1
2026-05-16T02:14:58Z,25108.8,24.0,103.38,88.62,5,14.11,5.77,1
2026-05-16T02:15:03Z,25113.8,28.0,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:15:08Z,25118.9,33.0,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:15:13Z,25123.9,44.4,103.43,88.57,5,14.11,5.77,1
2026-05-16T02:15:18Z,25128.9,26.9,103.40,88.60,5,14.11,5.77,1
2026-05-16T02:15:23Z,25133.9,22.5,103.40,88.60,5,14.11,5.77,1
2026-05-16T02:15:28Z,25138.9,21.4,103.41,88.59,5,14.11,5.77,1
2026-05-16T02:15:33Z,25144.0,21.4,103.44,88.56,5,14.11,5.77,1
2026-05-16T02:15:38Z,25149.0,23.5,103.40,88.60,5,14.11,5.77,1
2026-05-16T02:15:43Z,25154.0,20.6,103.41,88.59,5,14.11,5.77,1
2026-05-16T02:15:48Z,25159.0,21.3,103.44,88.56,5,14.11,5.77,1
2026-05-16T02:15:53Z,25164.0,20.5,103.44,88.56,5,14.11,5.77,1
2026-05-16T02:15:58Z,25169.1,20.5,103.37,88.63,5,14.11,5.77,1
2026-05-16T02:16:03Z,25174.1,23.9,103.41,88.59,5,14.11,5.77,1
2026-05-16T02:16:08Z,25179.1,23.1,103.54,88.46,5,14.11,5.77,1
2026-05-16T02:16:13Z,25184.1,20.4,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:16:18Z,25189.1,20.5,103.45,88.55,5,14.11,5.77,1
2026-05-16T02:16:23Z,25194.2,21.0,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:16:28Z,25199.2,20.5,103.48,88.52,5,14.11,5.77,1
2026-05-16T02:16:33Z,25204.2,20.6,103.48,88.52,5,14.11,5.77,1
2026-05-16T02:16:38Z,25209.2,20.8,103.49,88.51,5,14.11,5.77,1
2026-05-16T02:16:43Z,25214.2,24.1,103.49,88.51,5,14.11,5.77,1
2026-05-16T02:16:48Z,25219.3,25.1,103.49,88.51,5,14.11,5.77,1
2026-05-16T02:16:53Z,25224.3,24.0,103.49,88.51,5,14.11,5.77,1
2026-05-16T02:16:58Z,25229.3,20.9,103.49,88.51,5,14.11,5.77,1
2026-05-16T02:17:03Z,25234.3,22.2,103.49,88.51,5,14.11,5.77,1
2026-05-16T02:17:09Z,25239.3,20.3,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:17:14Z,25244.4,27.2,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:17:19Z,25249.4,29.1,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:17:24Z,25254.4,20.4,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:17:29Z,25259.4,20.7,103.48,88.52,5,14.11,5.77,1
2026-05-16T02:17:34Z,25264.4,24.9,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:17:39Z,25269.5,22.3,103.48,88.52,5,14.11,5.77,1
2026-05-16T02:17:44Z,25274.5,20.4,103.48,88.52,5,14.11,5.77,1
2026-05-16T02:17:49Z,25279.5,31.5,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:17:54Z,25284.5,21.4,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:17:59Z,25289.5,20.3,103.47,88.53,5,14.11,5.77,1
2026-05-16T02:18:04Z,25294.6,23.4,103.53,88.47,5,14.11,5.77,1
2026-05-16T02:18:09Z,25299.6,20.7,103.53,88.47,5,14.11,5.77,1
2026-05-16T02:18:14Z,25304.6,21.1,103.53,88.47,5,14.11,5.77,1
2026-05-16T02:18:19Z,25309.6,18.9,103.51,88.49,5,14.11,5.77,1
2026-05-16T02:18:24Z,25314.6,17.9,103.53,88.47,5,14.11,5.77,1
2026-05-16T02:18:29Z,25319.7,17.4,103.53,88.47,5,14.11,5.77,1
2026-05-16T02:18:34Z,25324.7,17.8,103.52,88.48,5,14.11,5.77,1
2026-05-16T02:18:39Z,25329.7,17.6,103.52,88.48,5,14.11,5.77,1
2026-05-16T02:18:44Z,25334.7,17.7,103.52,88.48,5,14.11,5.77,1
2026-05-16T02:18:49Z,25339.7,17.2,103.51,88.49,5,14.11,5.77,1
2026-05-16T02:18:54Z,25344.8,18.1,103.53,88.47,5,14.11,5.77,1
2026-05-16T02:18:59Z,25349.8,18.4,103.53,88.47,5,14.11,5.77,1
2026-05-16T02:19:04Z,25354.8,19.6,103.51,88.49,5,14.11,5.77,1
2026-05-16T02:19:09Z,25359.8,17.6,103.51,88.49,5,14.11,5.77,1
2026-05-16T02:19:14Z,25364.8,18.2,103.52,88.48,5,14.11,5.77,1
2026-05-16T02:19:19Z,25369.9,17.7,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:19:24Z,25374.9,19.3,103.51,88.49,5,14.11,5.77,1
2026-05-16T02:19:29Z,25379.9,18.2,103.51,88.49,5,14.11,5.77,1
2026-05-16T02:19:34Z,25384.9,17.5,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:19:39Z,25389.9,17.4,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:19:44Z,25395.0,17.3,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:19:49Z,25400.0,17.0,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:19:54Z,25405.0,17.8,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:19:59Z,25410.0,17.4,103.50,88.50,5,14.11,5.77,1
2026-05-16T02:20:04Z,25415.0,18.3,103.48,88.52,5,14.11,5.77,1
2026-05-16T02:20:09Z,25420.1,18.0,103.48,88.52,5,14.11,5.77,1
2026-05-16T02:20:14Z,25425.1,17.6,103.46,88.54,5,14.11,5.77,1
2026-05-16T02:20:19Z,25430.1,17.1,103.44,88.56,5,14.11,5.77,1
2026-05-16T02:20:24Z,25435.1,17.5,103.47,88.53,5,14.11,5.77,1
